INCIDENT_ID;DATE;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;X_13;X_14;X_15;MULTIPLE_OFFENSE
CR_113906;24-may-06;0;9;10;7;3;4;2;1;6;1;249;1;18;87;34;1
CR_191539;04-AUG-17;0;49;49;6;5;2;7;1;6;3;316;3;98;80;34;1
CR_79993;13-APR-01;0;37;37;0;0;3;5;0;5;1;316;0;72;142;34;1
CR_80075;20-sep-01;0;37;37;0;0;3;5;0;5;1;249;1;67;130;34;1
CR_44984;7-sep-97;0;24;24;0;0;7;1;4;3;1;174;1;24;133;34;1
CR_157563;23-jun-12;0;25;25;9;0;3;5;4;2;1;0;1;103;62;34;1
CR_121622;9-jun-07;1;9;10;7;3;15;10;1;5;1;174;1;103;29;34;1
CR_56324;18-may-98;1;49;49;6;5;15;10;0;5;1;249;1;103;119;34;1
CR_40768;16-feb-96;0;50;51;0;0;7;1;1;6;1;316;1;112;14;34;1
CR_39870;22-JAN-96;0;40;40;2;1;1;0;1;5;1;174;1;18;142;34;1
CR_36742;04-APR-96;1;24;24;0;0;15;10;1;6;1;249;1;109;62;34;1
CR_99018;23-JAN-04;0;9;10;7;3;5;6;1;6;2;0;2;103;130;34;1
CR_96558;3-may-03;0;47;48;7;3;5;6;1;5;1;328;0;84;14;34;1
CR_191594;20-DEC-17;0;49;49;6;5;2;7;1;6;1;249;1;72;29;34;1
CR_129662;31-DEC-08;0;18;18;9;0;6;4;1;5;1;249;1;103;29;34;1
CR_2864;22-AUG-91;0;36;34;2;1;1;0;0;2;1;0;1;92;93;34;1
CR_198736;23-may-18;0;51;50;7;3;8;3;0;5;1;218;0;72;142;48;1
CR_7244;11-nov-92;0;33;32;2;1;7;1;0;5;2;249;2;103;29;34;1
CR_114679;14-JAN-06;0;21;23;4;1;7;1;0;5;1;174;1;103;29;34;1
CR_183311;13-nov-16;0;39;39;6;5;7;1;1;6;2;316;2;12;119;34;1
CR_22697;13-may-94;0;37;37;0;0;4;2;1;6;1;249;1;103;29;34;1
CR_161413;10-jul-13;0;4;4;6;5;1;0;1;6;1;174;1;103;103;34;1
CR_120640;29-JAN-07;0;4;4;6;5;4;2;0;5;1;174;1;103;80;34;1
CR_14215;17-AUG-93;0;24;24;0;0;6;4;4;6;1;0;1;98;80;34;1
CR_183664;17-oct-16;0;45;45;10;3;3;5;4;6;1;303;1;24;29;34;1
CR_132779;25-jul-08;0;36;34;2;1;6;4;1;6;1;0;1;103;29;34;1
CR_19886;20-oct-94;0;16;15;0;0;1;0;5;2;1;0;1;72;142;34;1
CR_22559;9-nov-94;7;36;34;2;1;9;8;0;5;1;249;1;92;93;34;1
CR_188460;17-AUG-17;1;28;28;3;5;11;17;0;5;1;174;0;18;129;46;1
CR_99137;14-sep-04;1;9;10;7;3;15;10;1;5;1;174;1;103;93;34;1
CR_178247;12-feb-16;0;0;1;6;5;3;5;1;6;1;316;1;111;29;34;1
CR_138844;17-jun-09;0;33;32;2;1;7;1;0;5;1;174;0;103;29;43;1
CR_194;30-jul-91;0;6;6;4;1;7;1;0;5;1;174;0;92;93;46;1
CR_69424;11-JAN-00;0;33;32;2;1;8;3;0;5;1;174;0;59;29;23;1
CR_116802;14-mar-06;0;33;32;2;1;7;1;2;2;1;249;1;112;62;34;1
CR_154386;05-JAN-12;0;2;3;10;3;6;4;1;2;1;244;0;103;25;23;1
CR_109865;21-APR-05;0;36;34;2;1;5;6;1;6;1;316;1;92;29;34;1
CR_85171;30-APR-02;0;21;23;4;1;6;4;0;5;1;249;0;24;93;34;1
CR_80299;07-DEC-01;0;39;39;6;5;2;7;1;6;1;174;1;103;14;34;1
CR_190843;26-oct-17;3;46;46;3;5;9;8;1;6;1;316;1;2;140;34;1
CR_22502;5-jun-94;0;36;34;2;1;5;6;0;5;1;249;1;92;93;34;1
CR_73853;27-APR-01;0;4;4;6;5;1;0;2;6;1;249;1;103;14;34;1
CR_74546;22-APR-01;0;4;4;6;5;1;0;0;5;1;127;1;103;29;34;1
CR_117532;18-APR-06;0;36;34;2;1;1;0;0;5;1;174;1;92;130;36;0
CR_172618;21-jul-15;0;3;2;3;5;1;0;0;5;2;174;2;103;93;34;1
CR_127944;7-nov-08;0;4;4;6;5;4;2;1;6;1;249;1;103;29;34;1
CR_88616;15-jun-02;0;45;45;10;3;4;2;1;5;1;174;1;72;29;34;1
CR_45765;13-mar-97;0;33;32;2;1;6;4;0;5;1;174;0;92;93;50;1
CR_162215;02-AUG-13;0;7;8;7;3;2;7;3;2;1;174;1;72;62;34;1
CR_160468;27-sep-12;0;47;48;7;3;7;1;1;6;1;0;1;103;80;34;1
CR_34056;21-feb-96;0;4;4;6;5;2;7;1;5;1;249;1;103;142;34;1
CR_121628;21-feb-07;0;9;10;7;3;3;5;1;2;1;316;1;112;142;34;1
CR_157919;9-jun-12;1;31;36;9;0;13;18;3;6;1;316;1;12;80;34;1
CR_107866;29-jul-05;0;23;21;4;1;6;4;1;6;1;316;1;109;62;34;1
CR_10701;2-may-92;0;49;49;6;5;7;1;3;2;2;0;2;34;142;34;1
CR_180198;12-nov-16;1;18;18;9;0;16;12;1;5;1;174;0;59;93;23;1
CR_9225;1-may-92;1;36;34;2;1;18;13;0;2;1;0;1;92;142;34;1
CR_32207;17-feb-96;0;3;2;3;5;1;0;3;2;2;0;2;42;142;34;1
CR_150827;30-jun-11;0;21;23;4;1;4;2;0;5;1;174;1;103;93;34;1
CR_26934;23-oct-95;0;15;14;3;5;8;3;4;6;5;263;5;112;86;34;0
CR_34166;1-nov-96;7;4;4;6;5;9;8;0;5;2;249;2;103;29;34;1
CR_10809;07-AUG-92;0;49;49;6;5;4;2;1;6;1;174;1;72;29;34;1
CR_165192;05-DEC-13;1;36;34;2;1;15;10;1;5;1;174;0;92;29;43;1
CR_109165;30-mar-05;0;33;32;2;1;6;4;0;5;1;249;1;103;29;34;1
CR_172610;3-jul-15;0;3;2;3;5;1;0;2;5;2;0;2;98;130;34;1
CR_20799;1-nov-94;0;31;36;9;0;7;1;1;6;1;316;1;112;29;34;1
CR_10522;29-oct-92;1;47;48;7;3;15;10;0;6;1;174;1;72;29;34;1
CR_160511;24-oct-12;0;49;49;6;5;4;2;1;6;1;0;1;72;130;34;1
CR_36571;5-jun-96;1;24;24;0;0;11;17;1;5;1;174;0;112;119;23;1
CR_130242;23-AUG-08;1;22;22;7;3;15;10;1;2;1;0;1;34;14;34;1
CR_36277;15-sep-96;1;22;22;7;3;15;10;1;6;1;249;1;103;93;34;1
CR_156328;14-DEC-12;1;19;19;1;3;16;12;1;6;1;218;0;111;80;48;1
CR_92046;13-sep-03;0;16;15;0;0;7;1;1;6;1;249;1;54;107;34;1
CR_183020;25-JAN-16;0;37;37;0;0;2;7;0;5;1;249;1;114;142;34;1
CR_187485;10-APR-17;0;21;23;4;1;2;7;1;1;1;249;1;92;87;34;1
CR_146277;14-APR-10;0;36;34;2;1;1;0;0;5;1;174;1;103;130;36;0
CR_128152;28-JAN-08;0;4;4;6;5;5;6;3;6;2;263;1;12;80;34;0
CR_30885;28-mar-95;0;39;39;6;5;3;5;1;6;1;316;1;72;80;34;1
CR_43730;08-APR-97;0;16;15;0;0;1;0;3;2;1;316;1;2;142;34;1
CR_191292;16-mar-17;0;49;49;6;5;4;2;0;5;1;74;1;98;142;34;1
CR_123381;26-APR-07;0;24;24;0;0;6;4;1;6;1;249;1;54;29;34;1
CR_142238;6-may-10;0;4;4;6;5;1;0;1;6;2;174;2;103;29;34;1
CR_82824;13-jun-02;0;4;4;6;5;1;0;1;6;2;0;2;98;80;34;1
CR_146133;29-AUG-10;0;36;34;2;1;1;0;0;5;2;174;0;103;93;43;1
CR_95460;06-AUG-03;0;37;37;0;0;3;5;1;6;1;316;0;72;29;34;1
CR_129206;23-feb-08;0;9;10;7;3;5;6;1;6;3;316;3;98;29;34;1
CR_148616;19-mar-11;0;4;4;6;5;4;2;0;5;1;102;1;103;29;34;1
CR_71727;19-APR-00;0;46;46;3;5;8;3;2;6;1;316;1;72;29;34;1
CR_41189;18-sep-97;0;4;4;6;5;3;5;1;5;1;249;1;24;93;34;1
CR_24657;15-mar-95;0;4;4;6;5;5;6;2;6;1;316;1;72;29;34;1
CR_95399;16-AUG-03;1;37;37;0;0;11;17;2;6;1;0;0;103;29;34;1
CR_184110;9-mar-16;1;49;49;6;5;15;10;1;6;1;316;1;72;62;34;1
CR_118386;30-JAN-06;0;43;43;9;0;5;6;1;5;1;316;1;72;142;34;1
CR_151625;29-may-11;0;29;29;9;0;3;5;1;6;1;316;1;12;29;34;1
CR_59788;14-APR-99;0;18;18;9;0;3;5;1;6;1;316;1;72;29;34;1
CR_24472;06-DEC-95;0;3;2;3;5;1;0;1;2;1;174;1;103;6;34;1
CR_99575;3-oct-04;0;17;16;0;0;6;4;2;6;1;316;1;92;29;34;1
CR_181926;6-sep-16;0;33;32;2;1;5;6;0;5;1;174;0;112;93;43;1
CR_141517;6-oct-09;0;50;51;0;0;2;7;1;5;1;174;0;112;53;46;1
CR_108276;26-feb-05;1;24;24;0;0;12;16;1;2;1;316;0;87;80;34;1
CR_2290;9-mar-91;0;33;32;2;1;5;6;0;5;1;174;0;18;93;46;1
CR_82989;30-jul-02;0;4;4;6;5;1;0;1;5;1;127;0;116;93;0;1
CR_85499;13-mar-02;1;22;22;7;3;15;10;1;6;1;0;1;72;29;34;1
CR_20672;22-jul-94;0;26;27;9;0;4;2;1;6;1;316;1;103;29;34;1
CR_31111;25-oct-95;0;40;40;2;1;1;0;1;6;1;174;1;103;119;34;1
CR_94724;03-DEC-03;0;36;34;2;1;4;2;1;5;1;127;1;92;142;36;0
CR_124103;9-oct-07;0;33;32;2;1;5;6;0;5;1;174;0;48;93;0;1
CR_41383;21-AUG-97;0;4;4;6;5;8;3;3;6;3;249;3;92;80;34;1
CR_99309;27-APR-04;0;15;14;3;5;6;4;0;5;1;174;0;103;24;34;1
CR_156410;4-mar-12;0;19;19;1;3;3;5;1;6;1;249;1;84;130;34;1
CR_109122;17-JAN-05;0;33;32;2;1;5;6;0;5;1;174;0;92;93;43;1
CR_42590;15-may-97;0;4;4;6;5;2;7;0;5;1;249;1;109;14;34;1
CR_113636;2-oct-06;0;5;5;3;5;2;7;1;5;1;316;1;109;62;34;1
CR_29600;01-AUG-95;0;33;32;2;1;3;5;0;5;1;316;1;109;14;34;1
CR_180509;11-mar-16;0;21;23;4;1;4;2;0;5;2;174;2;72;80;34;1
CR_98007;04-JAN-04;0;4;4;6;5;5;6;3;6;1;249;1;98;29;34;1
CR_113644;01-APR-06;0;6;6;4;1;4;2;1;5;2;249;2;113;142;34;1
CR_131379;12-JAN-08;0;30;35;7;3;2;7;3;2;1;316;1;103;62;34;1
CR_58287;15-oct-99;0;4;4;6;5;6;4;3;6;1;316;1;72;29;34;1
CR_23838;24-sep-94;0;45;45;10;3;1;0;2;2;1;316;1;72;142;34;1
CR_20467;19-jul-94;0;24;24;0;0;9;8;2;6;1;174;0;59;93;23;1
CR_87201;22-nov-02;7;35;30;3;5;9;8;0;5;1;249;1;112;103;34;1
CR_19145;18-APR-94;0;5;5;3;5;6;4;0;5;1;174;1;112;93;34;1
CR_127001;15-mar-07;0;50;51;0;0;6;4;0;5;1;174;1;103;107;34;1
CR_150661;9-jul-11;0;21;23;4;1;2;7;1;6;1;249;1;72;62;34;1
CR_83905;19-DEC-02;0;4;4;6;5;2;7;0;5;1;174;0;103;29;0;1
CR_37421;20-feb-96;0;26;27;9;0;3;5;0;5;1;316;1;72;62;34;1
CR_75649;12-mar-01;1;9;10;7;3;15;10;1;6;1;316;1;72;107;34;1
CR_13283;27-sep-93;7;21;23;4;1;9;8;0;5;1;174;0;112;29;48;1
CR_122544;11-JAN-07;1;22;22;7;3;15;10;1;6;1;174;1;103;103;34;1
CR_100611;11-sep-04;0;24;24;0;0;4;2;1;5;1;249;0;103;80;34;1
CR_186170;6-nov-17;0;7;8;7;3;2;7;1;5;1;174;1;103;62;34;1
CR_149725;3-oct-11;0;6;6;4;1;6;4;2;6;1;316;1;18;107;34;1
CR_91605;11-jul-03;0;6;6;4;1;4;2;2;6;1;249;1;72;29;34;1
CR_141092;1-jun-09;1;47;48;7;3;17;11;0;5;12;174;10;72;29;5;0
CR_131147;26-jul-08;1;26;27;9;0;12;16;1;6;1;0;1;54;29;34;1
CR_193406;1-feb-18;1;9;10;7;3;15;10;0;5;2;316;2;111;103;34;1
CR_66588;24-feb-00;0;4;4;6;5;4;2;0;5;1;174;1;116;14;34;1
CR_183582;3-may-16;0;45;45;10;3;9;8;1;6;1;316;1;98;29;34;1
CR_89746;23-jul-03;0;3;2;3;5;4;2;0;5;1;174;1;103;130;34;1
CR_189817;13-mar-17;0;37;37;0;0;7;1;1;2;1;316;1;113;142;34;1
CR_101809;1-mar-04;0;33;32;2;1;4;2;0;5;1;174;0;112;29;43;1
CR_142489;20-sep-10;0;4;4;6;5;3;5;1;6;1;174;1;103;29;34;1
CR_171557;8-may-14;0;44;44;1;3;4;2;1;2;1;0;1;103;142;34;1
CR_76298;30-JAN-01;0;18;18;9;0;6;4;1;2;1;316;0;112;29;34;1
CR_17624;28-may-93;0;45;45;10;3;8;3;5;6;1;174;0;103;62;43;1
CR_78385;02-AUG-01;0;33;32;2;1;8;3;1;6;1;249;1;92;29;34;1
CR_12565;20-sep-93;7;16;15;0;0;9;8;1;5;1;249;1;112;119;34;1
CR_22397;30-APR-94;1;36;34;2;1;15;10;0;5;1;249;1;92;93;34;1
CR_73702;02-AUG-01;0;4;4;6;5;1;0;0;5;1;174;0;72;119;23;1
CR_159817;29-sep-12;0;44;44;1;3;9;8;1;5;1;316;1;103;142;34;1
CR_190471;15-mar-17;1;42;42;7;3;11;17;0;5;1;74;1;103;29;34;1
CR_19936;27-feb-94;0;16;15;0;0;1;0;1;5;1;174;0;18;93;46;1
CR_19856;27-jun-94;0;16;15;0;0;1;0;2;2;2;303;2;103;62;34;1
CR_127882;29-jul-08;0;4;4;6;5;1;0;2;6;1;316;1;109;29;34;1
CR_49429;21-JAN-98;0;4;4;6;5;1;0;0;5;1;174;0;24;93;0;1
CR_104577;23-oct-05;0;2;3;10;3;8;3;1;2;1;218;0;72;53;48;1
CR_55553;13-JAN-98;0;40;40;2;1;3;5;3;6;1;316;1;72;142;34;1
CR_167666;18-jul-14;0;4;4;6;5;4;2;0;5;1;174;1;18;87;34;1
CR_15653;2-oct-93;1;36;34;2;1;15;10;0;5;1;174;0;92;93;48;1
CR_32598;27-may-96;0;4;4;6;5;6;4;1;6;1;249;1;67;29;34;1
CR_166224;19-feb-13;0;45;45;10;3;1;0;2;6;1;303;1;98;29;34;1
CR_92975;27-feb-03;1;22;22;7;3;15;10;1;6;1;0;1;92;142;34;1
CR_41468;3-may-97;0;4;4;6;5;7;1;1;6;1;285;1;72;29;34;1
CR_193000;19-oct-18;0;5;5;3;5;3;5;1;6;1;249;1;98;87;34;1
CR_156671;03-JAN-12;0;21;23;4;1;2;7;1;6;1;249;1;103;62;34;1
CR_86679;23-mar-02;0;33;32;2;1;8;3;0;5;1;249;1;103;93;34;1
CR_45052;13-DEC-97;0;24;24;0;0;8;3;0;5;1;316;1;72;29;34;1
CR_86567;13-nov-02;0;32;31;4;1;8;3;1;6;1;316;1;112;136;34;1
CR_139738;3-jun-09;0;36;34;2;1;1;0;1;5;3;316;3;92;62;34;1
CR_190681;3-nov-17;0;45;45;10;3;5;6;1;6;1;218;0;72;25;48;1
CR_27051;7-mar-95;0;16;15;0;0;1;0;1;5;1;249;1;112;93;34;1
CR_169207;27-AUG-14;0;24;24;0;0;5;6;0;5;1;127;1;103;142;34;1
CR_106054;4-nov-05;0;4;4;6;5;6;4;2;5;1;174;0;18;133;46;1
CR_93381;07-APR-03;0;24;24;0;0;7;1;0;5;1;174;0;112;29;23;1
CR_177665;14-jul-15;0;45;45;10;3;1;0;3;6;2;0;2;34;87;34;1
CR_7826;4-sep-92;0;33;32;2;1;5;6;0;5;1;174;0;89;130;0;1
CR_154730;16-nov-12;0;4;4;6;5;6;4;1;6;1;249;1;24;107;34;1
CR_64438;20-feb-00;0;3;2;3;5;4;2;0;5;1;174;1;103;6;34;1
CR_105488;8-sep-05;0;4;4;6;5;4;2;1;2;1;0;1;72;80;34;1
CR_31634;19-feb-95;0;45;45;10;3;1;0;0;5;1;249;1;103;62;34;1
CR_92766;22-may-03;0;21;23;4;1;6;4;1;6;1;316;0;67;6;34;1
CR_135089;07-APR-09;0;2;3;10;3;7;1;1;6;1;249;1;24;14;34;1
CR_100470;11-jun-04;0;24;24;0;0;4;2;1;2;1;316;0;103;25;34;1
CR_133387;18-sep-08;0;39;39;6;5;7;1;0;5;1;174;0;24;14;0;1
CR_66549;13-mar-00;0;4;4;6;5;6;4;1;6;1;316;1;103;29;34;1
CR_84157;15-jun-02;0;6;6;4;1;7;1;2;2;2;249;0;98;14;34;1
CR_173098;23-jul-15;0;4;4;6;5;1;0;7;2;2;0;2;72;80;34;1
CR_167443;22-jul-14;0;4;4;6;5;1;0;0;5;1;174;1;103;93;34;1
CR_80913;7-sep-01;0;45;45;10;3;4;2;0;5;1;249;1;103;29;34;1
CR_51383;6-jul-98;0;16;15;0;0;5;6;1;2;2;43;2;72;62;34;0
CR_53937;30-jun-98;0;33;32;2;1;7;1;0;5;1;316;1;92;130;34;1
CR_156477;1-jun-12;1;19;19;1;3;13;18;1;6;1;0;1;12;29;34;1
CR_193961;21-jun-18;0;19;19;1;3;7;1;0;5;1;328;1;98;0;34;1
CR_74237;23-feb-01;0;4;4;6;5;4;2;0;5;1;174;1;103;29;34;1
CR_15451;2-mar-93;0;33;32;2;1;7;1;1;6;1;249;1;98;29;34;1
CR_15832;31-oct-93;0;36;34;2;1;1;0;0;5;1;249;1;92;62;34;1
CR_105681;13-JAN-05;0;4;4;6;5;3;5;1;6;1;174;1;72;29;34;1
CR_53654;17-oct-98;0;33;32;2;1;7;1;0;5;1;174;0;103;29;43;1
CR_29713;27-APR-95;0;36;34;2;1;4;2;1;6;1;249;1;92;29;34;1
CR_155569;4-feb-12;1;5;5;3;5;15;10;1;5;3;249;3;103;80;34;1
CR_71621;1-jul-00;0;45;45;10;3;2;7;1;6;1;0;1;98;103;34;1
CR_109208;1-feb-05;0;33;32;2;1;7;1;1;6;1;249;1;112;93;34;1
CR_63199;10-jul-99;0;40;40;2;1;1;0;2;2;2;71;2;72;142;34;0
CR_127003;1-jul-07;6;50;51;0;0;8;3;1;0;1;249;1;103;29;34;1
CR_148243;12-JAN-11;0;3;2;3;5;4;2;0;5;1;174;1;103;80;34;1
CR_62199;20-APR-99;1;36;34;2;1;15;10;1;6;1;249;1;92;93;34;1
CR_34730;30-sep-96;0;8;7;7;3;6;4;1;6;1;249;1;72;29;34;1
CR_124766;24-oct-07;0;36;34;2;1;1;0;0;5;1;174;0;92;93;43;1
CR_85506;16-mar-02;1;22;22;7;3;15;10;1;6;1;316;1;72;29;34;1
CR_67398;27-mar-00;0;16;15;0;0;1;0;3;6;1;0;1;72;29;34;1
CR_72826;31-oct-01;0;3;2;3;5;4;2;1;6;2;249;2;109;130;34;1
CR_184541;18-may-17;0;3;2;3;5;1;0;1;5;1;249;1;103;29;34;1
CR_93109;21-JAN-03;0;23;21;4;1;7;1;1;6;1;249;1;34;14;34;1
CR_2577;5-feb-91;0;36;34;2;1;1;0;0;5;1;249;1;92;93;34;1
CR_49941;2-mar-98;0;4;4;6;5;4;2;0;5;1;174;1;103;93;34;1
CR_58434;03-APR-99;0;4;4;6;5;2;7;2;6;1;316;1;72;62;34;1
CR_159131;13-nov-12;1;36;34;2;1;15;10;0;5;1;174;1;92;53;36;0
CR_50082;12-oct-98;0;4;4;6;5;3;5;1;6;2;316;2;103;107;34;1
CR_55230;7-sep-98;0;37;37;0;0;2;7;1;6;1;316;1;103;62;34;1
CR_101605;19-nov-04;0;33;32;2;1;5;6;0;5;1;174;0;112;29;43;1
CR_158642;12-jun-12;1;36;34;2;1;15;10;0;5;1;316;1;103;29;34;1
CR_158952;10-sep-12;0;36;34;2;1;1;0;0;5;2;174;0;92;93;43;1
CR_34235;16-APR-96;0;4;4;6;5;2;7;2;6;1;249;1;24;29;34;1
CR_17648;24-sep-93;0;45;45;10;3;7;1;3;6;1;249;1;72;29;34;1
CR_64404;24-oct-00;0;3;2;3;5;6;4;1;6;1;249;1;103;80;34;1
CR_149123;13-jun-11;1;4;4;6;5;15;10;0;5;1;174;0;18;133;46;1
CR_156675;12-feb-12;0;21;23;4;1;2;7;0;5;1;316;1;72;62;34;1
CR_177138;27-mar-15;0;40;40;2;1;7;1;3;3;1;313;0;42;138;0;1
CR_183692;09-AUG-16;3;45;45;10;3;9;8;1;6;1;316;1;109;103;34;1
CR_150740;22-may-11;0;21;23;4;1;2;7;1;6;1;249;1;103;29;34;1
CR_168354;15-nov-14;0;16;15;0;0;5;6;0;5;1;174;1;98;93;34;1
CR_41099;26-may-97;1;3;2;3;5;15;10;0;3;1;0;1;72;62;34;1
CR_96063;10-may-03;1;45;45;10;3;11;17;0;5;1;174;1;103;29;34;1
CR_61291;20-nov-99;0;26;27;9;0;3;5;1;2;2;58;2;98;142;34;0
CR_22221;13-sep-94;0;36;34;2;1;1;0;0;5;1;174;1;92;93;34;1
CR_18658;10-mar-94;0;3;2;3;5;1;0;0;6;1;249;1;112;29;34;1
CR_160401;28-AUG-12;0;47;48;7;3;7;1;1;6;1;174;0;98;29;0;1
CR_191642;16-sep-17;0;50;51;0;0;7;1;1;6;1;0;1;109;62;34;1
CR_7288;30-oct-92;0;33;32;2;1;7;1;0;5;1;174;0;112;93;48;1
CR_108903;8-jun-05;0;30;35;7;3;7;1;0;5;1;249;1;103;29;34;1
CR_118459;9-oct-06;0;44;44;1;3;2;7;0;5;1;127;1;103;29;34;1
CR_87681;20-jun-02;1;36;34;2;1;15;10;0;5;1;249;1;92;93;34;1
CR_149261;8-jul-11;0;4;4;6;5;2;7;1;2;1;316;1;72;142;34;1
CR_118231;17-oct-06;0;40;40;2;1;3;5;1;6;1;249;1;103;29;34;1
CR_19643;10-jun-94;1;14;17;9;0;13;18;0;5;1;174;1;98;62;34;1
CR_9262;14-DEC-92;7;36;34;2;1;9;8;0;6;1;249;1;92;29;34;1
CR_34834;08-APR-96;1;9;10;7;3;15;10;1;6;2;0;2;72;29;34;1
CR_155443;8-jul-12;1;4;4;6;5;15;10;0;5;1;249;1;59;80;34;1
CR_21833;12-DEC-94;1;36;34;2;1;15;10;1;2;1;0;1;92;142;34;1
CR_9722;20-nov-92;1;39;39;6;5;16;12;1;6;1;316;1;72;62;34;1
CR_30311;22-jul-95;1;36;34;2;1;15;10;0;5;1;174;0;92;29;43;1
CR_73442;2-jun-01;0;4;4;6;5;1;0;1;2;1;0;1;72;142;34;1
CR_94034;28-jun-03;0;33;32;2;1;7;1;0;5;1;316;1;98;130;34;1
CR_148398;29-APR-11;1;3;2;3;5;15;10;0;5;3;249;3;103;93;34;1
CR_163401;22-nov-13;0;24;24;0;0;8;3;1;5;1;313;0;67;14;0;1
CR_196523;01-DEC-18;3;36;34;2;1;9;8;1;5;1;174;;92;93;43;1
CR_36345;21-may-96;1;22;22;7;3;15;10;0;5;1;174;1;103;29;34;1
CR_52404;30-jul-98;1;22;22;7;3;15;10;1;6;1;316;1;72;103;34;1
CR_80782;15-jun-01;1;44;44;1;3;16;12;1;6;2;174;0;103;29;34;1
CR_97762;5-mar-04;0;4;4;6;5;1;0;6;2;1;303;1;72;80;34;1
CR_68877;25-jun-00;0;25;25;9;0;6;4;0;5;2;174;2;103;29;34;1
CR_58814;17-AUG-99;0;5;5;3;5;3;5;1;5;1;174;1;103;29;34;1
CR_111352;2-sep-05;1;47;48;7;3;15;10;1;5;2;174;1;103;29;9;0
CR_111593;09-APR-05;0;47;48;7;3;5;6;0;5;1;174;0;18;107;46;1
CR_16509;23-JAN-93;0;37;37;0;0;6;4;2;6;3;249;3;72;29;34;1
CR_915;10-jul-91;1;22;22;7;3;15;10;0;5;1;174;0;112;29;48;1
CR_137337;8-jul-09;0;19;19;1;3;8;3;2;6;1;249;1;103;62;34;1
CR_12029;30-sep-93;0;9;10;7;3;5;6;3;6;1;0;1;72;62;34;1
CR_164587;20-APR-13;0;33;32;2;1;7;1;0;5;1;174;0;103;93;43;1
CR_3057;23-nov-91;0;36;34;2;1;7;1;0;5;1;174;0;92;29;43;1
CR_123001;27-may-07;1;24;24;0;0;15;10;2;2;1;316;1;72;107;34;1
CR_81917;20-APR-01;0;49;49;6;5;7;1;0;5;1;174;1;103;93;34;1
CR_6083;29-may-92;0;21;23;4;1;5;6;1;5;1;249;1;92;14;34;1
CR_120164;02-AUG-07;0;4;4;6;5;1;0;1;6;1;316;1;10;119;34;1
CR_38327;12-JAN-96;0;34;33;3;5;3;5;3;6;1;316;1;72;29;34;1
CR_165404;09-APR-13;0;37;37;0;0;6;4;0;5;1;316;1;103;107;34;1
CR_73343;22-JAN-01;0;4;4;6;5;1;0;2;2;1;0;1;72;80;34;1
CR_181978;21-APR-16;0;33;32;2;1;6;4;0;5;1;249;1;116;53;34;1
CR_9422;12-feb-92;0;37;37;0;0;4;2;1;2;1;249;1;103;142;34;1
CR_118500;1-may-06;0;44;44;1;3;8;3;0;5;1;249;1;103;29;34;1
CR_166548;12-oct-13;7;49;49;6;5;9;8;2;3;1;316;1;54;29;34;1
CR_111622;7-mar-05;7;47;48;7;3;9;8;0;5;1;325;0;112;25;34;1
CR_154573;13-DEC-12;0;3;2;3;5;2;7;1;6;3;179;2;92;93;34;0
CR_101538;26-mar-04;0;33;32;2;1;7;1;0;5;1;174;0;116;93;0;1
CR_133441;22-AUG-08;0;39;39;6;5;2;7;1;6;2;174;2;103;62;34;1
CR_185736;14-feb-17;0;4;4;6;5;5;6;1;6;1;249;1;24;29;34;1
CR_40580;16-APR-96;1;49;49;6;5;15;10;2;6;3;260;3;113;130;34;0
CR_18062;18-may-93;0;49;49;6;5;6;4;1;6;7;174;7;103;80;34;1
CR_60067;14-jun-99;0;21;23;4;1;6;4;0;5;1;174;0;92;29;48;1
CR_983;20-sep-91;0;22;22;7;3;8;3;8;2;1;0;1;72;142;34;1
CR_12470;10-APR-93;0;16;15;0;0;6;4;0;5;1;174;1;103;93;34;1
CR_11818;1-feb-93;0;5;5;3;5;3;5;2;6;1;0;1;72;80;34;1
CR_125412;20-nov-07;0;37;37;0;0;2;7;1;6;1;249;1;103;29;34;1
CR_169322;10-AUG-14;0;24;24;0;0;8;3;2;3;4;263;4;12;29;34;0
CR_64977;23-JAN-00;0;4;4;6;5;1;0;0;5;1;249;1;103;119;34;1
CR_102477;10-mar-04;0;36;34;2;1;1;0;1;6;1;174;0;103;93;43;1
CR_154468;9-sep-12;0;3;2;3;5;1;0;1;6;1;249;1;103;29;34;1
CR_181696;15-DEC-16;0;30;35;7;3;4;2;1;6;1;249;1;111;29;34;1
CR_65939;15-AUG-00;1;4;4;6;5;15;10;1;6;1;249;1;24;119;34;1
CR_157487;05-JAN-12;0;24;24;0;0;6;4;1;6;1;249;1;103;87;34;1
CR_39345;24-sep-96;0;37;37;0;0;5;6;1;6;1;174;1;72;29;34;1
CR_195619;11-APR-18;0;33;32;2;1;8;3;0;5;1;249;1;92;29;34;1
CR_71141;19-nov-00;0;41;41;4;1;4;2;3;6;1;174;1;98;62;34;1
CR_22807;9-mar-94;0;37;37;0;0;2;7;1;6;1;316;1;103;93;34;1
CR_160584;15-APR-12;0;49;49;6;5;6;4;4;2;3;0;3;2;142;34;1
CR_123434;10-mar-07;0;25;25;9;0;3;5;1;2;1;316;1;103;103;34;1
CR_59743;09-DEC-99;7;17;16;0;0;9;8;0;5;1;174;0;103;93;48;1
